552	"Hiya, hon. I'm Maebot, fashion consultant to the cosmos. What can we do with ya today?"
553	"Very lovely, honey, it's made for you. Would you like us to wrap it up, or would that 'special someone' prefer you to wear it home?"
554	"Just what we thought. That will be 60 buckazoids, sicko."
555	"Are you sure you got the right store, hon?"
556	"Thanks for shopping at Sacks!"
557	"Appreciate it, hon."
558	"Oh, it's you again. What do you want?"
559	"Well, okay, but don't try that again. If you have to be weird, fine, but we don't appreciate shoplifters, dear."
560	"Oh, it's you again, would you stop wasting my time?"
561	"Are you in need of an auditory exam or what? Pay up, pal!"
562	"Let us know if we can help."
563	"Oh, let me guess. You want something for someone very special, somebody who'd die to get the latest in high-galactic fashion."
564	"Listen hon, I got work to do here. You run along now. Maybe you could bring back your girl sometime. Bye now."
565	"Trying to weasel out of paying, huh?"
566	"Cut the chit chat and hand over the cash."
567	"It really is nice weather, but then this is an artificial computer controlled climate. Now how about some cash?"
568	"I think you're cute too, but looks won't pay for those designer duds."
569	"We don't haggle over prices here hon, either pay up or put the dress back!"
570	"I don't want to have to throw you out, but if you don't hand over the cash, I'll have no choice."
571	"Stop wasting my time, you sickos are all the same, now pay up!
572	"Listen, you twerp, the dress is 60 buckazoids, now hand over the cash or the dress!"
573	"Are we right or are we right?"
574	"Okay, what size does she take?"
575	"Ooh, I don't think we're right about that."
576	"Is she? A likely story. Good thing for you I can keep a secret, sweetie."
577	"I'm sure this will suit that 'special someone's needs'. It's all the rage."
578	"I suppose you'll want to try it on now. Here, use this dressing room."
579	"And honey, if your 'special someone' needs a wig, this one should look pretty good on you."
580	As you change your clothes, you think to yourself that, even in drag, you still have incredible animal magnetism... or is that just a lack of deodorant?
581	Hey! Not bad for a robotic mannequin.
582	Despite your love for Synthoskin, you decide that wouldn't be gentlemanly.
583	Closet mannequin whiffer, eh?
584	Although it's just a robotic mannequin, it's not intelligent enough to converse with even you.
585	You like the shoes, but the stripes might make you look overweight.
586	It can't be real. You know you're an irresistable babe magnet.
587	OUCH! You almost got a sliver in your tongue!
588	Technosmell emanates from it.
589	Although just an animated mannequin, it's not intelligent enough to converse with even you.
590	Fringe! Would that be too daring?
591	Quickly changing your clothes, you emerge in your space guy wardrobe.
592	Keep your hands to yourself!
