1380	You hear an electronic hum approaching from your left.
1381	You hear an electronic hum approaching from your right.
1382	It's a security droid!
1383	You can't reach it from this level.
1384	"Slot A (Insert terminal plug here)"
1385	The PocketPal doesn't plug in directly. Maybe you need some kind of adapter.
1386	You turn the power on, but nothing happens.
1387	Don't you feel dumb standing out in plain sight while trying to trick something into your snare?
1388	Those sure are some finely honed reactions you've got there. Perhaps you're still suffering from time lag.
1389	That was without a doubt one of the finest examples of bunny snatching I've ever seen!
1390	The stress placed on the rope during the bunny snatching was too much. You cast the useless fibers aside.
1391	A brightly colored mechanical hare wanders about.
1392	The hare, anticipating your clumsy attempt to catch it in the open barehanded, won't come anywhere near you.
1393	It's too cool to talk to you.
1394	The rope is configured to function as a snare.
1395	You start to give the rope a tug, but you realize that the puny little rope couldn't take the strain. Besides, why would you want to catch this grotesque dude anyway?
1396	Timing is a critical factor here.
1397	You don't have time for that now!
1398	There's not enough room for that here!
1399	"YOUCH!"
1400	"AH! CRIPES! I hate it when that happens!"
1401	"GEEEZ!!"
1402	"AH! CRIPES!"
1403	As the moist surface of your oral muscle comes in contact with the fully energized force field, you realize your mistake.
1404	It's a Wallmart Force Field Generation Unit.
1405	Not now, Roger!
1406	Okay.
1407	It's supposed to smell like a Wallmart Force Field Generating Unit, but we could only do 16 different odors in EGA so it smells a lot like the time pod.
1408	It has the acrid, coppery smell of ozone and wind-corroded metal.
1409	You've smelled a lot of force field generators in your time, but this is not one of them.
1410	The crackling smell of the force field generator stirs early memories of the force field your parents put around your playpen.
1411	You are unable to catch a scent from the force field generator. Maybe you should try tasting it instead.
1412	In the distance you see sand dunes and sky.
1413	Far away you see a few force field generators.
1414	Thousands of volts pass through your cranium, turning your brain into a quivering mass of short-circuited neurons which effectively terminates all interpretation of sensory impulses.
1415	You can't quite smell the faraway dunes.
1416	It's the silent-but-deadly aroma of Ulence Flats.
1417	Above the dunes, you smell an overcast purple sky.
1418	You inhale deeply, sandblasting the insides of your nostrils.
1419	The spicy scent of the dunes reminds you of a weekend you once spent on Arrakis.
1420	The smell of the sand fills the air all around you.
1421	The air smells damp and oppressive, like a wet nun.
1422	You can't taste the dunes, but your tongue gets a good stretching.
1423	Your tongue's too short for that.
1424	Your tongue flaps in the breeze.
1425	You hear a high-pitched whine from the east.
1426	You will not need to lick the dunes here.
1427	Your woefully short tongue is nowhere near long enough to taste the faroff dunes of Ulence.
1428	There's nothing worth tasting in the air.
1429	You see a whole lot of sand.
1430	It has the dry, itchy, uncomfortable smell of sand up your nose.
1431	Mmmmm! The slow-roasted whole grain goodness of sand.
1432	It smells like extremely hot sand and burnt nose hair.
1433	There's a whole lot of smelling is going on, but the game still makes no scents! Get it?
1434	Looks like ordinary sand to me, Roger.
1435	The taste is subtle and difficult to pin down, but you LOVE the way it crunches between your teeth!
1436	You hear a high-pitched whine from the west.
1437	Tastes like ordinary sand.
1438	Don't lick it. Who knows where it's been last?
1439	It's tough to tell what the sand really tastes like when your tongue is a twitching mass of blisters.
1440	Yep, tastes just like you'd expect.
1441	You don't have time to play in the sand, Roger!
1442	It's one of the Monochrome Boys and he seems to be traveling in your direction!
1443	Sure - just try and stop him.
1444	That would be a bad move.
1445	Get closer, Roger.
1446	Yeah. The appeal is obvious.
1447	Would you like to skip the introduction or watch the whole thing?
1448	Skip it
1449	Watch it
1450	Nice reflexes! Life is pounded loose from your body by the impact of the sand bike.
1451	Q. I'm in a long tunnel with a light visible at the far end. What should I do?
1452	Have you found the salt shaker?
1453	Mix the iodine into the peroxide and shake some salt into it. Apply the mixture to the wound. Scrape yourself off the ceiling and get on with the game.
1454	Q. I can't seem to find the one-armed man anywhere.
1455	Ask Bob.
1456	Who do you think you're fooling? There's no one-armed man.
1457	You made it all up, Kimball. Turn yourself in.
1458	You can't find the one-armed man, so don't bother looking.
1459	Okay, okay, he's at the carnival.
1460	Q. I can't hear what the two guys at the bar are saying.
1461	Have you tried typing LISTEN TO MEN?
1462	Maybe you're having a near-death experience.
1463	Oh, that's right, this is a parserless game. Click the EAR icon on the men.
1464	Oh, that's right, there's no EAR icon. Click the EYE icon on the men.
1465	That didn't help either, did it? Did you think it would?
1466	Just fooling! There's NO WAY to hear what they're saying. That'll teach you to read ahead in this hint book!
1467	Q. Strawberry is to Sky as Fire Engine is to...
1468	Blueberry.
1469	India.
1470	Good dental hygiene.
1471	Putting the keycard into the slot in the Drekometer and turning on the viewfinder.
1472	Q. I'm in the stupid Time Pod. Where else can I go?
1473	Go for it!
1474	Where do you think?
1475	Someplace where the sun don't shine.
1476	Ulence Flats if you had the coordinates.
1477	Q. When I try to splice the vidlink cable to the Venutian Holo-Mat, I end up irradiating myself with deadly plutonium. What do I do now?
1478	Good question. So far, our best solution is to seal yourself in a 50x50ft. block of concrete.
1479	Then bury yourself at least 1500 feet deep, preferably in an unpopulated, undeveloped area.
1480	Avoid salt mines or areas where corrosion may breach the concrete.
1481	Try not to talk to or touch anybody or anything for the next 50,000 years.
1482	Q. There's a large, slimy creature blocking the door to the custodian's room in the Magmethean Building.
1483	Haven't you ever seen POLTERGEIST?
1484	That's not even a question.
1485	Q. Okay, how do I get past the large, slimy creature blocking the door to the custodian's room in the Magmethean Building?
1486	What do you think he's waiting for?
1487	He's undoubtedly waiting for a custodian.
1488	If he wants a custodian, he probably needs some of that awful pine-scented sawdust.
1489	GIVE PINE-SCENTED SAWDUST TO CREATURE.
1490	Q. I've got the book on running the Suborbital Surrey. What do I do with it?
1491	This one's easy. READ it!
1492	Make note of any particularly important features and events.
1493	Did you enjoy the book? Why or why not? Explain your answer, giving examples from the text. Be brief.
1494	Go into the light, Carol Ann!
