0	ego
1	Space Quest
2	\0b - The Sarien Encounter
3	Do something of redeeming social value (Quit)
4	Changed My Mind. Let's Play!
5	Of course I'm sure! Why else would I have chosen it?
6	oxygen tank
7	laptop computer
8	paper with gum
9	bomb
10	Raises and lowers the level of graphics detail.
11	Adjusts sound volume.
12	Adjusts the speed of the game's animation.
13	Saves your current game.
14	Restores a previously saved game.
15	Restarts the Game.
16	Exits the game.
17	Information about the game.
18	Exits this menu.
19	This toggles between spoken messages, printed messages, or both.
20	This toggles between spoken messages and printed messages.
21	This icon brings up the control panel.
22	This icon is for doing.
23	This allows you to do something to an item.
24	This icon tells you about other icons.
25	This icon brings up the inventory window.
26	This icon is for looking.
27	Select this Icon then select an inventory item you'd like a description of.
28	Select this Icon to close this window.
29	This allows you to select an item.
30	This icon is for smelling.
31	This icon is for talking.
32	This icon is for tasting.
33	This window displays the current inventory item.
34	This icon is for walking.
35	It's you. Roger Wilco, space guy.
36	You have a jar of green acid.
37	You have an empty jar.
38	An SQ 4 hintbook.
39	You're far too busy for that now.
40	Hey! This isn't a free hint service. You need to pay for it before you read it!
41	Sorry, you don't have enough memory to view the hint book.
42	Yes, it's a Reveal-O-matic electric hint revealer.
43	An AutoBucks Teller Machine card.
44	An obviously used stogie.
45	You talk to yourself but are stumped for a reply.
46	The horrid-smelling smoke eminating from its tip would indicate that the cigar is already lit.
47	You slide the conveniently pre-moistened stogie between your lips, apply a lit match, and proceed to nearly hack up a lung.
48	A book of matches.
49	The label on the diskette reads: Roger Jr. Brain Tools Stunt Flyer
50	A darn cute bunny.
51	You extract the portable power pellet from the back of the bunny's polyplastoid torso.
52	You clumsily insert the battery into the furry bunny's hollow trunk.
53	A battery.
54	An oxygen tank.
55	A crummy piece of rope.
56	Hey! Keep your hands off yourself! This is a family game.
57	A handy dandy PocketPal portable terminal.
58	Your PocketPal now has power. Now all you need is a place to use it.
59	You liberate the battery from the PocketPal.
60	This is just a dumb terminal. It won't do anything by itself.
61	You plug the mobile power cylinder into the laptop.
62	You attach the plug to the PocketPal.
63	It's Paper-wrapped gum.
64	These symbols look vaguely familiar. Now, where have you seen them?
65	This lumpy paper-wrapped wad looks mighty interesting.
66	A piece of unstable ordnance.
67	I'll bet you wish you could!
68	You can't use that here.
69	You don't need to look at that.
70	Ahhh! The aroma of several adventure games emanates from your person.
71	You slide the pre-smoked tobacco stub in your mouth and, after noticing a hint of grease and cruel breath, decide you'll save it for a special occasion.
72	"See ya on the chronostream, Time Jockey!"
73	"Are you sure you want to restart?"
74	The cigar goes out.
75	We rejoin our friend and semi-hero Roger Wilco as he rockets back toward his home planet, Xenon, which he hasn't seen since Space Quest II. Having successfully rescued those two ingrates from Andromeda, he decides a pit stop on Magmetheus is in order.
76	"We have confirmation of his position, Master."
77	"Off to Magmetheus with you then! It is time for Wilco to meet the fate which I have crafted for him."
78	During the descent to this cosmic canteen he is unaware of the interest that has been generated regarding his fate.
79	"You go left to split 'em up! Mr. Wilco! Follow me and do exactly as I say! LET'S MOVE!"
80	As our story begins, we find the Aluminum Mallard parked outside a seedy spaceport bar.
81	"Are you Roger Wilco?"
82	"Please come with me."
83	"Uh, yeah."
84	Hey, it's a gilled Thwarkian lambotraus! I havn't seen one of those in years!
85	We join Roger as he relates one of his greatly exaggerated tales of adventure. The aliens are only too happy to listen (as long as Roger is buying).
86	It looks like a cross between a praying mantis and Richard Nixon.
87	Must be a duck billed planetpuss.
88	"Hello, Roger Wilco. Surprised to see an old friend? You have no idea how special this moment is for me. This is no chance encounter, I can assure you."
89	"I have this one loose end to tie up before I begin my reign as The Supreme Being of All That Exists."
90	"I DO NOT LIKE TO LOSE. You are a blemish on what would otherwise be a perfect record of domination, terror, and invincibility. Besides, I'm still a bit miffed about that asteroid deal in Space Quest II.
91	"Anyway, to relieve the pain of my humiliation, and to prevent you from being a pain in my... future, YOU MUST DIE. My charges will take care of the messy details. It's been nice seeing you one last time. Men, do the dirty deed!"
92	"Listen! I can't explain it all to you now! They've got a bead on our coordinates! We've got to move fast!"
93	"Hey! I wanna know what the..."
94	"We've got to do this fast! Shield your eyes!"
95	"Jump into the Time Rip! Do it NOW! You've got to! If I take the time to explain we're both parking lot pizza! You'll understand soon!"
96	Artists: Jon Bock Jane Cardinal Jeff Crowe Mark Crowe Max Deardorff Desie Hartman Eric Kasner Jim Larsen Nathan Larsen Suzi LivenGood Cheryl Loyd Michael A. Milo Gerald Moore Cheryl Sweeney Willis Wong Dana Dean Don Waller Karin A. Young
97	Background Artists: Jon Bock Jane Cardinal Mark Crowe Max Deardorff Jennifer Shontz Cheryl Sweeney
98	Programmers: Scott Murphy Doug Oldfield Dan Carver Neil Matz Bob Andrews Max Deardorff Oliver Brelsford Carlos Escobar Brian K. Hughes Randy MacNeill Doug Oldfield Raoul Said Jerry Shaw
99	Music and Sound Effects: Ken Allen Rob Atesalp Mark Seibert Rick Spurgeon Orpheus Hanley Aubrey Hodges with special thanks to Veronica Oldfield
100	System Development: Jeff Stephenson Robert E. Heitman Pablo Ghenis Dan Foy Larry Scott Terry McHenry J. Mark Hood Eric Hart Mark Wilden Ken Koch Chris Smith Jack Magne Martin Peters
101	Sound Effects: Ken Allen Rob Atesalp Mark Seibert Orpheus Hanley Rick Spurgeon
102	Additional Material: Josh Mandel
103	Quality Assurance: Bill Hilton Matt Genesi Mike Harian Dan Scott
104	Voices: GARY OWENS - Narrator JEFF BENDER - Roger Wilco STUART MOULDER - Roger Wilco Jr. BARRY SMITH - Monochrome Boy, Alien Bar Patron, 'Hz So Good' Salesbot KELLI SPURGEON - Zondra JANE JENSEN - Maebot DICK ROBERTS - 'Big and Tall' Salesbot SCOTT MURPHY - Sludge Vohaul, The Mustard MARK SEIBERT - Sequel Police #1, Garbage Can Man ORPHEUS HANLEY - Sequel Police #2 JOSH MANDEL - Monolith Burger Manager NEIL MATZ - The Pickle MAX DEARDORFF - The Lettuce BILL HILTON - The PermaBuns VANA BAKER - The Mayonnaise BILL SHOCKLEY - The Ketchup
105	So many unanswered questions. The future should prove most interesting for Roger - if he can stay out of trouble long enough to reach it. We're glad you could help Roger get through it all. Thank you for playing Space Quest IV.
106	A hazardous accumulation of unstructured structures blocks safe passage to the north.
107	The rubble is rough and jagged. No sense in risking injury this early in the adventure. We'll get to that later.
108	There's nothing like coating your lungs with rubble dust to get your adventure off to a great start.
109	It tastes okay, but you generally prefer your rubble Extra Chunky.
110	The old Bank of Xenon building held up fairly well. Too bad. They turned Roger down for a loan once.
111	Forget it! The doors and windows have been sealed with welded steel plating.
112	It smells like old money and new rust.
113	Okay, you get your last licks on the bank.
114	It looks like a surface suited for foot travel.
115	It tastes like all the other sidewalks you've ever tasted, weirdo.
116	It smells mostly of dust and dirt.
117	The rich aroma of hovercar exhaust fills your sinuses.
118	It tastes like you've just scraped your tongue to shreds on the pavement.
119	You are in the northwest corner of the rubble-choked streets of Xenon.
120	The clearing ends here. Jagged chunks of debris clog the north.
121	The rubble is rough and jagged. No sense in risking injury this early in the adventure. There's plenty of time for that later.
122	It smells like the remains of a flourishing civilization blasted to smithereens by an evil entity of immense power.
123	It doesn't taste half bad, considering what it smells like.
124	In the distance the skeletal remains of once proud structures jut weakly into the chemical-laden atmosphere.
125	If your tongue were that long... well, you can guess the rest.
126	The ruined buildings smell of death and destruction.
127	Creases from tank treads, craters from incoming ordnance, and gouges from fallen debris are the only deviations in an otherwise-smooth surface.
128	It has that unmistakeably tangy aroma of pressure-treated petrochemicals.
129	The taste of the street brings to mind all those wonderful times as a child that the local bully ground your face into the asphalt.
130	The large structure in the background captures your curiosity.
131	Nobody can reach that building from here with their tongue unless they're in a Leisure Suit Larry game.
132	It smells like trouble. What's going on in there?
133	There seems to be some light pouring through a row of three openings high up in the face of the distant structure.
134	You are at the northern boundary of a clearing in the midst of a battle-scarred city. An ominous-looking building is the only thing in sight which might contain life.
135	The rubble is rough and jagged. Your species wasn't designed to traverse this kind of terrain.
136	A featureless dirty white structure fills space to the east.
137	As is often the case in road design, many features were left out to make it a hazard-free experience.
