828	Pay:
829	Format @string "$%d.00" salary)
830	'R' to Read Sign
831	Uhmm! Lettuce. Real old lettuce.
832	Smells a little spicey.
833	It tastes wet. Otherwise, it's tasteless.
834	It has no smell.
835	A green leafy vegetable.
836	Pickled cucumber slices.
837	Tastes like pickle slices
838	The top half of a hamburger bun.
839	Beef at its finest(?).
840	Hey! This belongs to someone else!
841	There's that Monolith Burgers Secret Smell(tm).
842	Smells like lettuce.
843	That's a good way to put your tongue out, buddy.
844	If this is flashing, you've just blown it.
845	It tastes greasy.
846	It smells greasy.
847	This conveys the burgers from the nucleo-carbonic cooking chamber and then to the box grabber for transport to the customer.
848	Essence of Monolith Burger now coats your tongue - forever!
849	It smells like the essence of Monolith Burger.
850	It's more unimportant counter space.
851	You must be bored. Maybe we should turn up the speed.
852	Don't mess with it.
853	Tastes like pickelene slices
854	Smells like a pipe!
855	It's red tubing. You have no idea what it does.
856	This sucks most of the noxious gases from the room.
857	It definitely hasn't been cleaned in awhile. Maybe later when you get time you could give it a buff.
858	It smells like escaping air.
859	Smells like pickles.
860	They almost taste fresh.
861	Must be PermaBuns. They have no smell.
862	It tastes white.
863	It has an oily smell.
864	Tastes a little spicey.
865	"I'd like a..."
866	I want a job.
867	You male sexist pig!!
868	"I want a job."
869	"What can I do for ya, doll?"
870	No can do, what with you bein' female and all.
871	"You would, huh? Well, this is the greatest opportunity you've ever had, kid. Benefits up the wazoo, and if ya stick wit' me a half an hour or so, I'll make ya my Assistant Manager. How wouldja like that?"
872	"We're out of it. We're outta everything, including employees."
873	Oh, this doesn't taste good! YUCK!
874	How did he get past me?
875	We must search each one carefully.
876	Good. I will cover the the opposite direction.
877	Long May Vohaul Rule Supreme!
878	I am in pursuit of Wilco.
879	He must be hiding in a store.
880	I will first search Monolith Burger.
881	Yeah... yeah... right.
882	These guys mean business, alright. But they sure aren't Harvard graduates.
883	They're bolted down. Maybe you're not the first one to try stealing these decorative PermaShrubs.
884	It's Hz So Good.
885	It feels just like a store with hot dogs and pickles stuck to it.
886	It smells like all the other 15,000,000,000 shops all throughout the Greater Crab Nebula Metro Area.
887	It's like licking a battery.
888	The smell is an unidentifiable potpourri of the various items that ³hitched free rides on those shoes.
889	Why, they're those incredibly decorative PermaShrubs from Polyflora Permutations, Incorporated!
890	There's a powerful eucalyptus odor coming from the plant.
891	You lick the plant. Suddenly your sinuses clear up.
892	Welcome to our Automated Catalog! Let us be your gateway to what's new and exciting in the world of 24th Century Electronics. Through the pages of our Automated Catalog, you will find gifts for the whole family. For Dad, look in Electronic Gadgets for our selection of stereo components. For Mom, peek into The Electronic Mommy for a variety of labor-saving devices and marital aids! For Sis and Little Brother, browse our TechnoTots Toy department for the latest in electronic playborgs!
893	PocketPal Portable Terminal "Say, is that a complete workstation in your pocket, or are you just glad to see me?" Now you can carry the power of a dumb terminal around with you without even creasing your jumpsuit. Includes chiclet-style keyboard and dentyne-style mouse. 3406 Buckazoids.
894	PocketPal Connector If you are a proud owner of our ever-popular PocketPal Portable Terminal, you have no doubt noticed that, without the proper connector, it is virtually useless. Fortunately, at this moment, our exclusive PocketPal Connector is on sale for just 1999 Buckazoids! Get yours now, before the price goes up even further.
895	The Acronymizer In today's hi-tech workaday world, there are just too many acronyms to remember...resulting in CHAOS (Collective Hi-tech Acronym Overexposure Syndrome). With this handy-dandy pocket translator, you merely punch in the acronym ASAP and see what they're REALLY saying PDQ! 212 Buckazoids. Not available in Galaxy Galleria, Alpha Centauri or Peoria stores.
